"Longitude","Latitude","domainID","siteID","plotType","nlcdClass","nlcdClassSimple","soilMoisture","elevation","collectDate","sampleTiming","biophysicalCriteria","standingWaterDepth","boutType","samplingImpractical","incubationMethod","incubationCondition","horizon","soilTemp","litterDepth","sampleTopDepth","sampleBottomDepth","sampleExtent","soilSamplingDevice","soilCoreCount","biomassCode","biomassSampleCondition","boatMass","freshMassBoatMass","dryMassBoatMass","dryMassFraction","sampleType","acidTreatment","nitrogenPercent","organicCPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","cnInstrument","d15N","organicd13C","cnIsotopeQF","isotopeAccuracyQF","isoLaboratoryName","isoTestMethod","isoAnalyticalRepNumber","isoDataQF","nTransBoutType.y","incubationPairID","incubationLength","soilFreshMass","soilDryMass","kclVolume","kclAmmoniumNBlankCor","kclNitrateNitriteNBlankCor","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay"
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.089,1651.9,"1/9/2019 23:29","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.1,0.5,2,16.5,"maximum","auger",3,"B00000048363",,1.04,11.14,4.31,0.324,"soil","N",0.97,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27.3,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-31-33",0,10.02,3.246,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.089,1651.9,"1/9/2019 23:29","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.1,0.5,2,16.5,"maximum","auger",3,"B00000048363",,1.04,11.14,4.31,0.324,"soil","N",0.97,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-0.7,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-31-33",0,10.02,3.246,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.519,1651.9,"1/22/2019 19:30","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",10,3,2,16.5,"maximum",,,,,1.05,11.01,3.88,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.915,1100.7,"1/9/2019 23:46","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,0,16.5,"maximum","auger",2,"B00000048271",,1.04,11.14,3.62,0.255,"soil","N",,15.28,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",0.1,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-9-14",0,10.01,2.553,100,,0.012,,0.457,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.915,1100.7,"1/9/2019 23:46","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,0,16.5,"maximum","auger",2,"B00000048271",,1.04,11.14,3.62,0.255,"soil","N",,15.28,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.6,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-9-14",0,10.01,2.553,100,,0.012,,0.457,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.915,1100.7,"1/9/2019 23:46","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,0,16.5,"maximum","auger",2,"B00000048271",,1.04,11.14,3.62,0.255,"soil","N",0.95,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",0.1,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-9-14",0,10.01,2.553,100,,0.012,,0.457,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.915,1100.7,"1/9/2019 23:46","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,0,16.5,"maximum","auger",2,"B00000048271",,1.04,11.14,3.62,0.255,"soil","N",0.95,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.6,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-9-14",0,10.01,2.553,100,,0.012,,0.457,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.357,1100.7,"1/22/2019 23:58","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",15.1,3,0,16.5,"maximum",,,,,1.04,11.01,4.01,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,10.67,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",2,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,10.67,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-0.5,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,10.67,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,10.67,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.9,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.65,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",2,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.65,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-0.5,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.65,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.65,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.9,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,11.79,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",2,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,11.79,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-0.5,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,11.79,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",,11.79,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.9,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.58,,,"OK","OK",2,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",2,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.58,,,"OK","OK",2,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-0.5,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.58,,,"OK","OK",2,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.3,1100.7,"1/10/2019 0:10","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.9,3,0,16.5,"maximum","auger",2,"B00000048273",,1.07,11.07,4.1,0.303,"soil","N",0.58,,,"OK","OK",2,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.9,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-36-12",0,10.04,3.042,100,,0.008,,0.252,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",3.232,1100.7,"1/23/2019 0:11","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",15.2,1.5,0,16.5,"maximum",,,,,1.03,11.23,3.44,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",4.344,1207.5,"1/10/2019 18:51","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",14.8,5,0,4.7,"entire","brownie cutter",1,"B00000048384",,1.04,6.01,1.97,0.187,"soil","N",1.57,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-28.5,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_015-O-20-6.5",0,10.04,1.877,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",4.344,1207.5,"1/10/2019 18:51","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",14.8,5,0,4.7,"entire","brownie cutter",1,"B00000048384",,1.04,6.01,1.97,0.187,"soil","N",1.57,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-3.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_015-O-20-6.5",0,10.04,1.877,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",4.344,1207.5,"1/10/2019 18:51","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",14.8,5,0,4.7,"entire","brownie cutter",1,"B00000048384",,1.04,6.01,1.97,0.187,"soil","N",,43.66,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-28.5,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_015-O-20-6.5",0,10.04,1.877,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",4.344,1207.5,"1/10/2019 18:51","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",14.8,5,0,4.7,"entire","brownie cutter",1,"B00000048384",,1.04,6.01,1.97,0.187,"soil","N",,43.66,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-3.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_015-O-20-6.5",0,10.04,1.877,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",4.242,1207.5,"1/22/2019 22:28","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","O",14.4,5,0,5,"entire",,,,,1.06,6.04,2.01,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.602,1207.5,"1/10/2019 19:05","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,5,4.7,16.5,"maximum","auger",3,"B00000048381",,1.05,10.07,3.01,0.217,"soil","N",0.99,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27.2,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_015-M-20-6.5",0,10.04,2.179,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.602,1207.5,"1/10/2019 19:05","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,5,4.7,16.5,"maximum","auger",3,"B00000048381",,1.05,10.07,3.01,0.217,"soil","N",0.99,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-0.7,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_015-M-20-6.5",0,10.04,2.179,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.602,1207.5,"1/10/2019 19:05","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,5,4.7,16.5,"maximum","auger",3,"B00000048381",,1.05,10.07,3.01,0.217,"soil","N",,22.24,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27.2,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_015-M-20-6.5",0,10.04,2.179,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.602,1207.5,"1/10/2019 19:05","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,5,4.7,16.5,"maximum","auger",3,"B00000048381",,1.05,10.07,3.01,0.217,"soil","N",,22.24,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-0.7,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_015-M-20-6.5",0,10.04,2.179,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.297,1207.5,"1/22/2019 22:28","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",14.4,5,5,16.5,"maximum",,,,,1.02,10.99,3.34,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.99,1207.5,"1/10/2019 19:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",13.8,3.7,0,5,"entire","brownie cutter",1,"B00000048385",,1.03,6.02,2.03,0.2,"soil","N",1.07,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.9,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_015-O-2-11",0,10.05,2.01,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.99,1207.5,"1/10/2019 19:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",13.8,3.7,0,5,"entire","brownie cutter",1,"B00000048385",,1.03,6.02,2.03,0.2,"soil","N",1.07,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-2.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_015-O-2-11",0,10.05,2.01,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.99,1207.5,"1/10/2019 19:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",13.8,3.7,0,5,"entire","brownie cutter",1,"B00000048385",,1.03,6.02,2.03,0.2,"soil","N",,17.87,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.9,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_015-O-2-11",0,10.05,2.01,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.99,1207.5,"1/10/2019 19:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",13.8,3.7,0,5,"entire","brownie cutter",1,"B00000048385",,1.03,6.02,2.03,0.2,"soil","N",,17.87,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-2.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_015-O-2-11",0,10.05,2.01,100,,0,,0,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",3.58,1207.5,"1/22/2019 22:22","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","O",13.2,3,0,5,"entire",,,,,1.03,6.16,2.15,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.249535,19.561039,"D20","PUUM","distributed","evergreenForest","forest",1.599,1207.5,"1/10/2019 19:54","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",13.8,3.7,5,16.5,"maximum","auger",3,"B00000048382",,1.05,11.03,4.89,0.385,"soil","N",0.45,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.1,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_015-M-2-11",0,10.04,3.865,100,,0.005,,0.129,,
